,open,high,low,close,trades,volume,vwap,f-0,f-1,f-2,f-3,f-4,f-5,f-6,f-7,f-8,f-9,f-10,f-11,f-12,f-13,f-14,f-15,f-16,f-17,f-18,f-19,f-20,f-21,f-22,f-23,f-24,f-25,f-26,f-27,f-28,f-29,f-30,f-31,f-32,f-33,f-34,f-35,f-36,f-37,f-38,f-39,f-40,f-41,f-42,f-43,f-44,f-45,f-46,f-47,f-48,f-49,f-50,f-51,f-52,f-53,f-54,f-55,f-56,f-57,f-58,f-59,f-60,f-61,f-62,f-63,f-64,f-65,f-66,f-67,f-68,f-69,f-70,f-71,f-72,f-73,f-74,f-75,f-76,f-77,f-78,f-79,f-80,f-81,f-82,f-83,f-84,f-85,f-86,f-87,f-88,f-89,f-90,f-91,f-92,f-93,f-94,f-95,f-96,f-97,f-98,f-99,f-100,f-101,f-102,f-103,f-104,f-105,f-106,f-107,f-108,f-109,f-110,f-111,f-112,f-113,f-114,f-115,f-116,f-117,f-118,f-119,f-120,f-121,f-122,f-123,f-124,f-125,f-126,f-127,f-128,f-129,f-130,f-131,f-132,f-133,f-134,f-135,f-136,f-137,f-138
536,9694.0,9718.5,9560.5,9675.5,299239,1047504190,9655.3056,751745.254479268,1249894.75653774,1107545.35956628,3028556.2255992,124652.32230945,2675272.43708498,1812874.70310295,1011906.42556406,1214994.58713362,2523956.86330395,1523711.56029127,1207048.05,0.584761937407278,0.418651522757414,0.271918036329368,0.216416938308956,31.2502003503812,4.222647030153312e-07,3093973.61358961,151013.88148077,0.16969843106262536,148,618574,590.148648648649,361,944377.391891892,139767854,2992354.2380878,0.1641248060929496,0,304449,18232187.5,15501398.9349641,4001.14379368157,66772764622175100000000,59326423843440565000000,0.06209424900919108,2.65607557151339e-05,0.05409739619220788,0.991300524800227,101.95846864981067,113145670629043000000,0,0.0412317641248077,0.037728582579209746,1850.0,0.607077276157274,3814166.82176849,106085278760.783,6.039703870584377e-07,176139611665.39178,16256,154327,105,788758,2849049,7822671,0.69443287037037,1.6603586635481988,1.19210008022544,15433907.5759784,0.397869624309692,378689,28934582,0.08991239128488959,0.43890341642965713,46.908260995277146,34.815976061870934,-0.5123688867187195,5818.571071671076,14417991.7232039,1.17281732754851,3.523715277777778,0.0691328354503663,12674294.4590092,28108202.0349876,0.0022102988597097633,0.00980791505838152,1868.32436669,1699.00249542296,458.891699430771,139709119,0.124455181771549,75212,233695,211659,16666,36745,3586,1943,9616,776,271,14137,24,0,1.00278170902564,1.00746990226625,39.6815700210048,1.163222483529259,15995676436.012499,27673,32455,1.46589454237698,0.02092319,-995.842338238901,0.7063124861141293,19545.7854282363,1.89354290045586,0.02056125,576487.24250088,0.5715588688953135,18549.9430899974,0.0359002810033477,0.433769905313039,107279625,755880,0.765142042212486,0.00593882,578355.56686757,20635234,86644391,0.807650017419431,604330,0.95395821300874,0.0098802,576505.56686757,0.021318206618247536,6.01886249913779e-05,2.876e-05,1850.0,18.32436669,0.4529992935666469,0.0,0.0,0.0,0,0,1.045770635753346
537,9675.5,10045.0,9674.5,9966.0,456599,2129179142,9901.9705,766571.195455948,1234312.9620615,1096130.69834461,3022136.79490127,120441.99023597,2680567.01260273,1814629.50363863,1012798.52746521,1213864.95937208,2540791.81411864,1522090.03677618,1209598.05,0.584681216774308,0.418939031283845,0.271929459853467,0.216384839342967,31.0167450997758,4.2879478678190243e-07,3095250.2639992684,153450.404287,0.16975192660395502,142,618716,598.732394366197,393,909322.887323944,129123850,3917595.3515441,0.21485156347909018,0,285437,18233962.5,15502258.5761661,4001.83918510789,66772764622175100000000,59411606939762134000000,0.061433332991401815,2.77641746626912e-05,0.05827712097538769,0.968608761457308,107.79429491808537,111523554179591000000,0,0.0420408452335003,0.03616820881152871,1775.0,0.606955057970016,2779576.43433145,106159359651.434,6.195459183382695e-07,180896734474.8118,16247,154445,105,789127,2850509,7830815,1.05524305555556,1.7040111683865855,1.2709732972123,56615515.6011375,0.413191043383116,331165,28970186,0.11283340997595681,0.45338769518042776,36.39083623954,35.8107481867101,-0.499247851025417,5822.06745524644,15454357.1106409,1.1451974384308,3.3036689814814815,0.0703478329981858,8640923.20389314,65256438.8050307,0.002248526231920494,0.00927692880926501,1791.62073804,1730.40935219052,452.171631568441,129066514,0.159603549095076,93592,220747,178395,26016,41730,4175,1849,10296,608,401,8554,40,0,1.00870422537945,1.02626746510658,39.462499024188965,1.1940111904831898,16013127797.612652,25095,32407,2.05101629237509,0.02018327,1280.5392802429997,1.1126166390600598,27921.1145572122,2.33708663496218,0.01893408,667090.9978237,0.9010909321274786,29201.6538374552,0.0304389882293299,0.443630031612446,107379353,686131,0.974861387346941,0.00505933,668882.61856174,17674779,89704574,0.835398719528511,586403,1.13762654447835,0.0077372,667107.61856174,0.02747944546856724,5.82290944761891e-05,2.609e-05,1775.0,16.62073804,0.4553039046440269,0.0,0.0,0.0,1,0,1.053612243464351
538,9966.0,10036.0,9480.0,9660.5,674542,3127248830,9734.2548,695086.130856258,1217279.95364749,1110697.81566881,3021515.70915421,184146.04692154,2678010.53153592,1823689.99961856,1018588.10714644,1214010.65250592,2540594.82010307,1519978.22781456,1212098.05,0.584797219642031,0.419105112026124,0.272249940019759,0.216393202371741,28.879781221224,3.7665763854003543e-07,3097242.8022288987,153573.36842037,0.1698447855639904,141,618857,622.716312056738,427,1141280.16312057,160920503,3885371.70269223,0.2130637363029016,0,328749,18235725.0,15503619.7674451,4002.59537142401,66772764622175100000000,59496790036083695000000,0.06078318929202018,3.20584761346651e-05,0.06245485680000256,1.43173154417414,77.88360681715622,107228224681693000000,0,0.0381167258694819,0.035905464454765834,1762.5,0.606812808836504,3938227.69534695,106205538974.106,6.016983918773077e-07,175890831468.99823,16246,154475,105,788802,2849225,7830769,1.45131944444444,1.6561361409962074,1.18444110605596,29041148.2995553,0.39655424883039,399335,28983107,0.08708460973656362,0.43775199665376585,32.23741981977037,34.77761763705793,-0.5131520792517805,5824.0371015743,14297468.3496254,1.12174698678094,3.804965277777778,0.0638730342746539,29897662.8037063,58938811.1032616,0.0022233326243088513,0.0128396724402819,1785.4242627000003,1717.51684166255,489.32238577151,160864245,0.202266037616278,150010,238764,226137,25071,67736,5511,1980,15807,598,934,9067,32,0,1.00368492522146,1.00908921323433,39.22111352394607,1.1607688112155432,16030287699.999025,31320,40994,1.85760188405233,0.02288943,1996.9949599874963,1.4019895343328066,43910.3122153035,2.47127170896796,0.03147019,812428.10305149,1.1198543000266135,45907.307175291,0.0362014658892365,0.432755714719627,107436131,798425,1.01977459036752,0.00718848,814213.52731419,21138936,86297195,0.803241834909338,741647,1.09546863577172,0.00985413,812451.02731419,0.031019852258359897,6.97318096785085e-05,3.213e-05,1762.5,22.9242627,0.5140645558385439,0.0,0.0,0.0,0,0,0.9948713795589341
539,9660.5,9697.5,9233.5,9317.0,652016,2825728347,9472.388,511444.889133788,1184157.66432088,1332584.03561368,3028374.76540529,279203.63239611,2678676.92348373,1730448.48228963,1019191.38789676,1213711.13786417,2527174.91366822,1518580.16290051,1213948.05,0.585193573555079,0.419141723569669,0.272264506212402,0.216380202399427,28.4816394290992,1.8490287908501643e-06,3094208.5123221492,149164.20762355,0.16966164610176815,144,619001,593.958333333333,430,1064563.58333333,153297156,22324882.2696919,1.2241179803559912,1,334449,18237525.0,15504972.2429611,4010.30395908423,66515786742040700000000,59579965492716705000000,0.060008516822979106,3.37262905803964e-05,0.0642061248383434,1.57592837995018,74.33520112929983,112141206044543000000,0,0.0280435469798554,0.03667953164900761,1800.0,0.606763688855886,4824925.59851733,106359307711.826,5.824328335028269e-07,170457637766.8373,16257,154447,105,789091,2852100,7845357,0.820173611111111,1.6026583985360434,1.08978874530203,136665181.098712,0.375485194232075,403276,29025377,0.05586763818269058,0.41984441938068073,27.547760379308276,33.62026654799616,-0.5282371729286461,5831.89373074614,13412570.446455,1.11765178181804,3.8709375,0.0469746712393615,47942616.7806418,184607797.879354,0.0021681102107211545,0.013452576771274,1824.5448293900001,1528.44658060513,458.183116110372,153238885,0.147619275730272,101693,251189,236281,26584,44661,4319,1899,11862,1081,383,8924,11,0,1.01679430437721,1.03704685848158,38.98170540087784,1.1248263753225414,16047401398.610601,34130,43418,2.17630102289598,0.02473628,-3029.414035956099,1.2982866262438177,44310.5225537015,2.60946483035517,0.03072532,872732.90304745,0.9507832815363536,41281.1085177454,0.0451897613947532,0.420674955626828,107560214,812970,1.07575611385025,0.00745273,874557.44787684,24647842,82912372,0.770846104861785,688887,1.26690944650841,0.01014968,872757.44787684,0.03630059163543189,7.33888556700723e-05,3.591e-05,1800.0,24.54482939,0.5150455298685894,0.3666666666666667,1.1,0.0,0,1,0.9865732608573398
540,9317.0,9368.0,8580.0,8780.0,908053,4672566740,9004.9527,542802.992757758,1172918.45071906,1398626.56974863,3020863.34457714,192858.44380912,2684885.82508853,1733595.45337712,1019228.4082843,1213309.81691688,2526690.34661314,1517718.3430811,1215698.05,0.5850963397813,0.419471794627818,0.272267852295379,0.216386727506126,31.1037012326256,6.208876876631729e-07,3099160.9929741086,148755.38547582,0.16991736178341507,136,619137,630.161764705882,389,1163531.00735294,158240217,6714002.58324446,0.3681078874373478,0,329831,18239225.0,15505780.2861801,4011.84415474632,66515786742040700000000,59663140949349724000000,0.05924772401854428,4.13922529136923e-05,0.08033023927962113,2.35360489292546,59.02223099800502,105553510967277000000,0,0.0297602004886588,0.03460374723437831,1700.0,0.606942567325557,5528150.82966861,106298291486.937,5.493639490413507e-07,160948962729.61563,16255,154416,105,789229,2854517,7854610,0.844143518518519,1.514125584505699,0.925776936610258,-76383018.6430869,0.339609083209923,410450,29054885,0.0012026827004321117,0.38417534202820225,30.76410645220356,31.628638371753812,-0.5545951382365297,5828.004835015578,12711045.2153038,1.00253906908606,3.817488425925926,0.0489064008441661,117383801.653346,41000783.0102586,0.002064864419338022,0.0169427685651835,1729.29911468,1396.46860110986,479.597029994145,158185968,0.149784263357682,107407,247995,251534,27448,51025,5878,2098,11095,1168,545,10866,19,0,0.990467518679826,0.977420093518433,38.79262302339384,1.0588028015425899,16062814538.010012,38792,53354,1.89760220540359,0.03016057,4958.464118614698,1.5960154806400133,61912.6325249874,2.66401014713681,0.041698,878673.13084032,1.2533473899539322,66871.0966436021,0.0642087738007626,0.403817857010686,107649376,806240,1.09198555015256,0.00999322,880402.429955,28327137,79322239,0.736857397111155,717078,1.22539309524905,0.01154917,878702.429955,0.0325054134614195,8.88306880796529e-05,4.362e-05,1700.0,29.29911468,0.5091807025455883,0.2833333333333333,0.85,0.0,0,1,0.9854592894516874
541,8780.0,8969.0,8523.0,8820.0,730658,3233578879,8776.5491,475086.869664318,1166569.21680629,1438913.27765444,3019947.24049,216999.66246755,2685151.3817551,1746813.11270197,1020674.39737691,1213532.7860018,2522413.04596126,1516934.50409313,1217998.05,0.585176349223987,0.419618710216397,0.27241503818496,0.216460271439499,24.6682084129797,3.6036869571960623e-07,3094433.569302749,149150.68080293,0.16964108145031292,147,619284,582.340136054422,381,1102625.7755102,162085989,4937320.2752759,0.27067065173840066,0,338634,18241062.5,15506104.2440541,4012.68294337523,66515786742040700000000,59746316405982735000000,0.05850120357251622,3.42545846967986e-05,0.06419515917432002,1.73067863722105,69.15742821684049,114221539309845000000,0,0.0260449121132235,0.03745038933911604,1837.5,0.606861955904728,5572348.38622458,106206498018.417,5.464822150944578e-07,160282007918.819,16256,154624,105,790332,2858057,7847588,0.867847222222222,1.5091544388463396,0.918625975259726,-107961764.21118,0.337515974884965,410996,29065360,0.00018941229735469634,0.3798914602266604,24.28600167563797,31.373039455775082,-0.556485528631546,5822.385511722084,12668685.1587478,1.05310954717548,3.919375,0.0422832636598801,151158555.162076,43196790.9508954,0.002001664291711208,0.0144597626861505,1864.4596439900001,1292.27702229659,478.474509352295,162027737,0.149239552782182,109656,252503,255037,24982,65633,3207,1776,11377,729,554,9284,27,0,0.987682554597926,0.967685273565249,38.5785771031176,1.0554877892236403,16078984268.81324,35607,46262,2.39012275396265,0.02839664,-4721.762860842595,1.6386538941827926,58347.5492101667,2.90986926396145,0.03691523,985380.66833233,1.159175702505817,53625.7863493241,0.0649269380722335,0.402442912957198,107731595,816984,1.20840203477219,0.009267,987245.12797632,28825656,78905939,0.732430806394354,734765,1.34111944359941,0.01258603,985407.62797632,0.04117598332388862,7.96129272016395e-05,3.828e-05,1837.5,26.95964399,0.5015260769047494,0.2833333333333333,0.0,0.0,0,0,0.9863680838609572
542,8820.0,8902.5,8438.0,8717.5,824892,3535037527,8649.7708,465632.076039738,1198198.12306024,1403985.28662859,3079636.34617964,239208.27250202,2690295.04200552,1747969.2343629,1020699.30927978,1213161.87244133,2448544.94448495,1515429.98798807,1220248.05,0.588688731681551,0.419877131849038,0.272407444193934,0.216457369581646,25.4421914418641,5.966232525155512e-07,3091681.3568280903,149006.08237252,0.16947185230683706,158,619442,561.240506329114,448,1082665.15822785,171061095,8140468.37379159,0.4462232988224461,0,368432,18243037.5,15507330.5072791,4014.66773163486,66515786742040700000000,59806561153967190000000,0.05781637842366515,3.32414430585658e-05,0.0674122713019141,1.77176891502156,76.14480849759136,118515655929930000000,0,0.0255238238719697,0.04030395665441855,1975.0,0.606774339214535,5817263.08336646,106189761566.369,5.398248019677835e-07,158515855272.95786,16271,154573,105,790476,2860267,7851871,0.822048611111111,1.492760252351493,0.887730601742374,-33925246.0359233,0.328716199650385,440024,29095380,-0.010359607946393012,0.37169073732407976,24.39186926755261,30.878424924069115,-0.5614201149918985,5820.837761604613,12425745.4616059,1.1175980044964,4.264259259259259,0.0408794010175061,95699944.0674836,61774698.0315603,0.001977676601992908,0.0131328716918584,2001.28258744,1284.99423372329,464.122939918345,170997743,0.153723449783811,118534,290208,258257,23877,53739,3861,1968,10798,934,549,8323,38,0,0.996172333662282,0.991247840995433,38.377855604371746,1.0435508376983444,16096176415.452217,35921,46972,2.25162251664771,0.02782902,-2746.730841319004,1.6743030348514156,60142.6393148977,2.75047661681034,0.03215345,1013363.60088469,1.2219174928378331,57395.9084735787,0.0695845793129243,0.39830077896331,107853164,892655,1.13746619183461,0.00809337,1015364.88347213,30535478,77317686,0.716879163600615,771086,1.31423717130402,0.01139242,1013389.88347213,0.040997267943308234,7.13363319147088e-05,3.361e-05,1975.0,26.28258744,0.49992090090387253,0.26666666666666666,0.8,0.0,0,1,0.9849446209961956
543,8717.5,8806.5,8525.5,8531.5,499069,1624579497,8681.3091,601314.873805408,1198711.55752154,1375786.95652189,3071631.50503373,142323.37602515,2700720.13498581,1725626.69466826,1020484.47596781,1213372.44682332,2458739.28298382,1513736.69063604,1222298.05,0.588784641271068,0.42042786487708,0.27240081960052,0.216467848326948,27.6606361419411,4.596508775528402e-07,3090322.6567505384,148697.11964405,0.1693812423968253,139,619581,619.94964028777,445,989318.215827338,137515232,3432097.2415511,0.1881139801149151,0,307388,18244775.0,15508711.3046361,4015.7130209849,66515786742040700000000,59866805901951660000000,0.057147314285496964,2.43003256700221e-05,0.05319189036751695,0.984260390938574,94.89884055522106,107292241852363000000,0,0.0329581961852315,0.03536942643376695,1737.5,0.606687766223438,6068156.98135824,106185140169.623,5.347326092944694e-07,157182891389.93195,16271,154565,105,791045,2864332,7866376,0.8246875,1.4802720148868642,0.866368504586668,-19730044.7118529,0.323232510348924,369140,29142091,-0.018584041249712913,0.3663458463988106,44.58056139358245,30.61257277956405,-0.5651495604121829,5820.030127509,12176589.0636141,0.981071905535789,3.5577314814814813,0.0517297093435468,57308186.8235896,37578142.1117368,0.0019727665575292467,0.0105375365404818,1756.00395585,1355.03298050925,447.182459952902,137458522,0.142324926968282,87599,240623,202347,18920,42710,3774,2016,9822,929,213,6517,16,0,0.996456244281948,0.990898674359505,38.22359356237624,1.0334431185118256,16111281739.329498,31009,35315,1.48704473711191,0.02393727,-1354.4507596462026,0.7564254045431262,23455.9953694778,2.07610479861553,0.02698084,638169.70183684,0.625840141861294,22101.5446098316,0.0725481710462395,0.395780681395163,107984155,746477,0.857261115603929,0.00699474,639925.70579269,31693229,76290926,0.706501115835004,615486,1.03688500760812,0.01010451,638188.20579269,0.022431301193617408,6.01973917329239e-05,2.865e-05,1737.5,18.50395585,0.4580774174011567,0.2833333333333333,0.85,0.0,0,1,0.9521078624165878
544,8531.5,8769.0,8400.0,8532.5,736828,2865341712,8566.0442,629932.967433718,1201863.21386946,1347577.15942511,3064730.07837265,129437.53921048,2704904.17770821,1729504.05858438,1020865.50130302,1213326.77749227,2468073.95711488,1511795.06445787,1224948.05,0.588621527215583,0.420663387365236,0.272424990330764,0.216477919544258,57.6526266973932,7.852903369031164e-07,3090677.9364117584,148645.02231878,0.1693801750240558,177,619758,484.395480225989,402,829612.881355932,146841480,5081815.18672977,0.2785015985093304,0,309672,18246987.5,15510215.5506831,4016.67180902714,66515786742040700000000,59927050649936115000000,0.056471805162604444,2.07566430619421e-05,0.056114988833884175,0.810671451427211,154.15009869459595,137317108555614000000,0,0.0345225735170651,0.04524846482776246,2212.5,0.606576422304604,6110295.80184884,106168851033.383,5.308908599075418e-07,156256465993.80307,16259,154583,105,791204,2865124,7872736,1.35303240740741,1.4717731657910744,0.850446252335482,-35275602.2575544,0.320534990787666,366064,29175346,-0.024059011031065003,0.36194422491013134,51.45099000522216,30.519465574058312,-0.5677649557774025,5818.431729258487,12136662.7431228,1.23008278172122,3.5841666666666665,0.053598879979135,61296143.4094433,26020541.1518889,0.0019449099077277533,0.00648718332498854,2226.9466109199993,1376.62092445639,473.940243225096,146766023,0.159280949547462,106806,243145,195678,26978,55740,7309,16915,9714,857,207,7187,15,0,0.992766567420671,0.980788253172137,38.140321857706724,1.0296185388613823,16130267693.064775,26801,35761,1.35722353174597,0.02085723,358.79249266420084,0.8161550444704563,21873.7713468527,1.82210208975683,0.01853546,564253.99833919,0.6216986057301781,22232.5638395169,0.0739081945223165,0.394443185309982,108068562,754958,0.75034762854373,0.00531019,566480.94495011,32142407,75926155,0.702573936349778,670551,0.84149966960133,0.00801452,564268.44495084,0.019435971978352645,4.66513331847891e-05,1.536e-05,2212.5,14.44661165,0.4546005742283047,0.2833333333333333,0.0,0.0,0,0,0.9561359225656485
545,8532.5,8967.0,8490.0,8918.5,594418,2260357992,8757.3343,581189.413416698,1196694.40498362,1348791.29763465,3059212.94485999,193687.23757378,2701486.35556756,1700934.64299838,1018923.86741071,1213240.83820979,2497608.86373639,1509353.12858048,1227698.05,0.587977608705653,0.420338938605353,0.272302960690722,0.216467997533554,26.7854917474774,1.4850891093621428e-06,3099275.4882322587,150246.75127938,0.16983401629320524,149,619907,581.818791946309,389,1116271.67785235,166324480,15234926.221355,0.8348430844329917,1,342672,18248850.0,15511770.2300891,4021.37505515184,66515786742040700000000,59987295397920580000000,0.055806030938390226,2.48617922672934e-05,0.054747058168014964,1.25584371279779,82.19353929062193,114323888576254000000,0,0.0318480021161168,0.03795293999830185,1862.5,0.60649668435535,5158115.61437989,106216193495.292,5.490856918756998e-07,161791376200.67188,16266,154648,106,791382,2865598,7879170,1.27123842592593,1.5232270228912244,0.938637639186955,31056574.4896292,0.343464846402888,431936,29189957,0.00974400406478182,0.3824088775021869,32.46258955572459,31.55357003839005,-0.552500020613544,5820.432163960579,13090705.4305918,1.05340650739844,3.966111111111111,0.048878721255595,73310358.3807518,104366932.870381,0.001978990308770358,0.0121664063700211,1885.43901727,1401.3882393873,485.202820773224,166265421,0.202075163484243,154383,260721,232963,24907,60748,4809,2154,11739,1242,304,9972,46,0,1.00433169528237,1.01012990407266,38.03790240926921,1.0640537476633483,16146549961.562319,35482,46048,1.75187423122692,0.02841006,8602.280061162506,1.1072541845937263,39287.5929777546,2.39864934810289,0.03788066,821949.96941311,1.039998980171063,47889.8730389171,0.0605010245663904,0.403965870969278,108142172,837598,0.983568977517111,0.00913518,823835.40843038,27525844,80616328,0.745466144327118,763988,1.0758976691131,0.011018,821972.90843038,0.030804689757834052,6.69416155098753e-05,2.817e-05,1862.5,22.93901727,0.455900298101663,0.2833333333333333,0.0,0.0,1,0,0.963904277016162
546,8918.5,8930.0,8660.0,8757.0,603755,2506496796,8787.3462,494835.503381118,1182105.89857333,1456291.8867393,3052416.81980962,192293.09691173,2697218.89427985,1708926.20330085,1018065.43010316,1212136.68640133,2497854.28567519,1508390.78979657,1230198.05,0.587286513119118,0.420037784754509,0.272251143276943,0.216469066769009,43.4253608681678,2.0208543344840824e-06,3089173.3510758076,149702.60454066,0.1692627007269317,153,620060,566.607843137255,446,1144225.73202614,175066537,19622002.2737774,1.0751332868299284,1,342171,18250762.5,15512144.8824982,4027.56291210417,66515786742040700000000,60047540145905040000000,0.05515025095023993,3.00226328663799e-05,0.05977454307380872,1.47741376335456,78.37765578214946,117392986256154000000,0,0.0271131413485392,0.038987205776128686,1912.5,0.60679129040915,5453287.12860756,106273577892.791,5.439672854527582e-07,160467122887.54187,16259,154517,106,792092,2868317,7884446,1.2090625,1.5099437326691063,0.91831214539549,40553827.6867633,0.337435820152478,425603,29180976,0.003179919850984314,0.3779361724185655,34.30470710707222,31.871755709010653,-0.556209292537262,5822.966459225526,12797446.4163641,1.08678360508482,3.9603125,0.0407892258649767,63551005.8017836,104104833.488547,0.001990041122281031,0.0127587383166894,1937.21643759,1233.56472531278,511.453717585624,175004630,0.139234671491464,112970,262137,260961,31422,78857,12056,2465,16579,772,139,32992,14,0,1.00587475749065,1.01377738595261,37.92775743203834,1.057234070063565,16163383250.762766,35796,43856,1.66398475676454,0.02602543,-10096.802852014007,1.5211600613400298,54451.4455557277,2.30672012654446,0.03695501,789292.73241983,1.0113699996286414,44354.6427037137,0.0632336894805862,0.400669509633065,108162461,831653,0.951394330156224,0.00891377,791229.94885742,28538076,79624385,0.736155448607997,811364,0.972827792282399,0.00903939,789317.44885742,0.029150518524434253,7.22341682667438e-05,3.164e-05,1912.5,24.71643759,0.44869174920320276,0.0,0.0,0.0,0,0,0.9640773540625749
547,8757.0,8849.0,8665.0,8756.5,482268,1706557363,8756.5674,516097.080875448,1187975.44208443,1274306.95735859,3020665.66767745,340608.38516439,2733789.30091842,1620463.18516051,1018122.5899428,1210449.43700892,2589495.85286741,1508599.09591367,1232248.05,0.587517792643937,0.422027709304769,0.272254424534541,0.216475596025964,131.948910283963,4.4893895449389227e-07,3079738.139707129,149366.53215976,0.16872642572020966,167,620227,519.814371257485,465,1226066.10179641,204753039,4950264.68903524,0.2712050276551464,0,358578,18252850.0,15511973.8993661,4029.26364901621,66515786742040700000000,60107784893889500000000,0.05449934115341515,2.62418758866961e-05,0.053721623047321795,1.30314531465744,87.05631839359656,127960653687069000000,0,0.0282748765740938,0.042624502403271425,2087.5,0.606714664293798,5494358.33878878,106114248578.168,5.402777629513551e-07,159577579261.59464,16268,154557,106,792719,2871745,7894410,7.95917824074074,1.5038280099023968,0.905000992792381,-177649107.031591,0.336371114253216,448849,29202005,0.0016137156964866062,0.37421018721761234,30.214835861942554,31.584943673017122,-0.5587199031708661,5813.571501336394,12758462.7061829,1.18039627707206,4.1502083333333335,0.0425287236222952,207022812.235092,29373705.2035018,0.0019812293664928163,0.0114868170220435,2111.75737051,1574.4819284139,570.826891220303,204685965,0.104589504660114,106057,282273,253306,25507,56180,53422,2763,23378,2268,789,208068,20,0,0.980473283813745,0.960545207574568,37.82774948768347,1.0517990070652896,16181698120.466894,34011,43783,1.79974450085891,0.02477919,-9429.8184628589,1.4424135939796066,49057.9287448404,2.83660535156964,0.03456316,1017144.27375516,0.9051026718585181,39628.1102819815,0.0631417523335793,0.399512866586796,108014105,865675,1.17741188220253,0.00840746,1019256.03112567,28930392,79083713,0.732160980271975,1014031,1.00309411756215,0.0038038,1017168.53112567,0.03309632408956957,6.76487975001255e-05,3.046e-05,2087.5,24.25737051,0.4417124106741225,0.0,0.0,0.0,0,0,0.9642391861003305
548,8756.5,9171.0,8756.0,9070.5,607417,2680324726,9013.0689,659296.526889148,1186660.24864169,1272809.56223785,3019099.25358288,211666.78083161,2736114.49285164,1620202.61552532,1017363.00730236,1210283.0554091,2579027.50352634,1508237.43817411,1234098.06,0.587524590733288,0.422138786324318,0.272254844675733,0.216523851685372,29.157464334012,8.154105474241475e-07,3070979.260994348,148608.98217144,0.1682277834357702,163,620390,527.19018404908,385,999121.17791411,162856752,8701176.90494936,0.47664916614519587,1,349366,18254887.5,15512523.0560901,4031.48129355683,66515786742040700000000,60168029641873970000000,0.05391768499225751,3.14638562260198e-05,0.06531049701551189,1.59172502261811,84.60120986866708,126170381684968000000,0,0.0361161648840152,0.04157794321684283,2037.5,0.606648859441573,4816337.52646236,106155735466.039,5.603604379212925e-07,165715668351.32462,16256,154674,106,793309,2873963,7900635,0.834884259259259,1.5610618458231098,1.00849034390235,23145530.6377335,0.359439926926024,431628,29235521,0.03755094258521785,0.3981135323236952,31.228897199008046,33.39279826498827,-0.5417973845782316,5815.1952711863605,13438521.0185093,1.17935168446428,4.043587962962963,0.0543181437993939,52226834.2268189,75372364.8645524,0.0020338140907651377,0.0118201619285632,2061.87165686,1618.7358032751,465.961641945702,162791155,0.149141730285705,111100,264713,257419,27535,53545,4651,2408,11722,1249,198,10111,278,0,1.00301108843458,1.00621840315895,37.71927092279998,1.094376972896867,16200072042.08636,35805,45411,1.78623069947185,0.02573857,-8753.460356308904,1.4924926172947326,53438.6981622379,2.44482963569879,0.03654306,854140.35050554,0.9840179208986589,44685.237805929,0.0512786535120815,0.410718580438105,108109059,839883,1.01943035180187,0.00881177,856202.2221624,26444636,81664423,0.755389268534841,744929,1.14663910542132,0.01104446,854164.7221624,0.03202162387059137,6.97596699736093e-05,3.09e-05,2037.5,24.37165686,0.46832495787703454,0.0,0.0,0.0,1,0,0.9457517552358179
549,9070.5,9180.0,9001.0,9158.5,428392,1771717908,9100.0091,611537.763184438,1200968.68877369,1335485.80155778,3013183.58463207,190895.09671221,2744130.99377907,1612781.69171084,1016906.48570809,1210161.45964219,2577828.82336579,1506967.59590587,1235948.06,0.587577422671627,0.422533194848226,0.272226063472485,0.216525990447298,25.9572722523247,4.187378656482557e-07,3056507.172194178,143545.4781959,0.16741723559239782,155,620545,560.812903225807,343,1073488.89677419,166390779,5504171.20244478,0.3014856746693239,0,338228,18256825.0,15513880.3893671,4032.7036427862,66515786742040700000000,60228274389858430000000,0.053345646136819136,3.08036727848895e-05,0.055719860705416874,1.48396693641205,73.74908050024702,118606020580912000000,0,0.0334963917978311,0.039493378833501236,1937.5,0.606540541258809,4679616.22710477,106204900275.156,5.623946487235048e-07,166515908400.45355,16240,155410,106,793422,2872754,7890691,1.04010416666667,1.5678740620163814,1.0198813671181,31539400.5507392,0.362252526671869,432268,29254496,0.041233300494329606,0.40064674283950463,25.35717142248542,33.27217893570114,-0.5396335881045757,5817.2710904089845,13577179.8178669,1.13106704735981,3.914675925925926,0.050662369802657,25115274.8938504,56654675.4445895,0.002049476528295847,0.01355949109083,1964.13263902,1509.64718924836,491.763644642072,166328234,0.18186496380244,139950,248992,256165,31452,63686,5833,1621,11157,1257,222,9190,2,0,1.00367402450861,1.00994538916622,37.55621175900757,1.099696992178071,16217701350.949581,34834,42250,2.23520593367825,0.02838948,-14466.322871442797,1.458638698599156,50810.220427003,2.80068722736755,0.04027944,947270.8395381,0.8602105930310107,36343.8975555602,0.049675527233463,0.411928053905332,108158109,818577,1.15961598258581,0.0095,949234.97217712,26054533,82103576,0.759106984756917,769527,1.23101265085841,0.01110384,947297.47217712,0.0394365752921973,7.87416743143678e-05,3.568e-05,1937.5,26.63263902,0.4679582239248534,0.0,0.0,0.0,1,0,0.9441773544815663
